text,category,keywords,campaign_id,action,target_gender,target_age_range,target_city,target_state,target_country,target_income_bucket,target_device,cpc,cpa,budget,date_range,time_range
Pelican 1620 Padded Divider Set,Sports & Fitness,"o,u,t,d,o,o,r,,,s,p,o,r,t,s,,,w,a,t,e,r,,,s,p,o,r,t,s,,,a,t,e,r,,,s,p,o,r,t,s,,,d,i,v,i,n,g",05c41394-9039-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",Delhi,Delhi,India,All,All,0.00051,0.0141,500,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '14:00:00'}"
"Tent Stake Storage Bag, Heavy Duty Oxford Polyester Case for Tent Pegs and Camping Hammer, Pretty Handy to Store All Your Camp Stuff in",Sports & Fitness,"outdoor,sports,camping,hiking,ping,hiking,tents",aa3b4a20-9032-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00130,0.0326,600,"{'start': '2025-09-12', 'end': '2025-09-13'}","{'start': '23:00:00', 'end': '0:00:00'}"
"Beistle S50971AZ2 Oktoberfest Whirls 10 Piece, Multicolored",Arts & Crafts,"arts,crafts,party,decorations",f4d108de-9039-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '35', 'end': '50'}",All,All,India,All,All,0.00035,0.0337,700,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '7:00:00'}"
"PUR (Polyurethane) Round Rod, Opaque Amber, 1-1/8"" Diameter, 6"" Length (Pack of 1)",Tools & Hardware,"industrial,scientific,industrial",727f203e-9037-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,Windows Computer,0.00111,0.0021,500,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '4:00:00'}"
MIRACASE Car Phone Mount Magnetic Phone Holder Dashboard&Windshield Adjustable Vehicle Phone Stand Universal Compatible with iPhone X Xs Max XR 8 Plus 7 6 Samsung Galaxy S10 9 8 Note 9 8 Edge (MM-018),Electronics,"electronics,vehicle",1be6dc02-9038-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '20', 'end': '30'}",Lucknow,Uttar Pradesh,India,All,All,0.00149,0.0238,200,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '11:00:00'}"
Gerber Baby Girls' 3-Pack Training Pant,Clothing & Accessories,"baby,apparel,accessories",506948d2-9035-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,M,All,0.00060,0.0241,600,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '22:00:00'}"
"Travel Nursing Arm Pillow for Baby, Breastfeeding Pillow, Baby Support Pillow, Light Adjustable Pillow with Burp Cloth & Pouch Bag | Portable Baby Care Accessories for C Section Mom",Clothing & Accessories,"baby,maternity,products",bb5254b8-9035-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00121,0.0334,700,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '2:00:00'}"
"Baseball Party Favors for 12 - Baseball Soft Stuff Balls (12), Baseball Pencils (12), Baseball Tattoos (72), Baseball Theme Favor Gift Bags and a Happy Birthday Sticker (97 Pieces)",Home & Kitchen,"home,kitchen,event,party",abaebdae-9039-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",Bangalore,Karnataka,India,All,All,0.00053,0.0044,900,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '3:00:00'}"
Sakkas Border Pattern Layered Reversible Woven Pashmina Shawl Scarf Wrap Stole,Clothing & Accessories,"girl,fashion,accessories",29aae1f4-9032-11f0-b7f6-0e087721c0e9,Update Campaign,M,"{'start': '50', 'end': '60'}",Chennai,Tamil Nadu,India,All,All,0.00120,0.0043,900,"{'start': '2025-09-12', 'end': '2025-09-13'}","{'start': '23:00:00', 'end': '0:00:00'}"
Portable Suction Cup Bird Window and Shower Perch Toy for Bird Parrot Macaw Cockatoo African Greys Budgies Parakeet Bath Perch Toy,Home & Kitchen,"pets,birds",536e97e4-903a-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",Lucknow,Uttar Pradesh,India,All,All,0.00078,0.0174,800,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '5:00:00'}"
"Travel Nursing Arm Pillow for Baby, Breastfeeding Pillow, Baby Support Pillow, Light Adjustable Pillow with Burp Cloth & Pouch Bag | Portable Baby Care Accessories for C Section Mom",Clothing & Accessories,"baby,maternity,products",bb5254b8-9035-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00061,0.0457,400,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '2:00:00'}"
CUESOUL 20/23/26 Grams Steel Tip Darts - Black Coating Brass Barrels,Sports & Fitness,"fitness,leisure,sports",c707cace-9033-11f0-b7f6-0e087721c0e9,Stop Campaign,F,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00076,0.0477,800,"{'start': '2025-09-12', 'end': '2025-09-13'}","{'start': '23:00:00', 'end': '0:00:00'}"
TUXI Children's 5 Point Seat Belt Baby Safety Harness Comfortable High Chair Straps Silver,Home & Kitchen,"home,kitchen,furniture",851eaf54-903a-11f0-b7f6-0e087721c0e9,New Campaign,F,"{'start': '0', 'end': '0'}",All,All,India,All,Windows Computer,0.00044,0.0304,400,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '2:00:00'}"
HOFISH Men's Outdoor Sports Active Compression Shorts,Sports & Fitness,"sports,exercise,clothing",944b27b4-903a-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00086,0.0565,300,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '5:00:00'}"
"Wolverine Titan 8-in-1 High Resolution Film to Digital Converter with 4.3"" Screen and HDMI Output",Computer,"computers,scanners",a70b241e-9038-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '20', 'end': '40'}",All,All,India,M,All,0.00076,0.0369,600,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '20:00:00'}"
Reciprotools LLC RCT-SCB-10 Scrub Brush,Home & Kitchen,"home,kitchen,cleaning,supplies",b21197f6-903a-11f0-b7f6-0e087721c0e9,New Campaign,F,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00092,0.0157,800,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '4:00:00'}"
"Pudolla Balaclava Mask, Windproof Ski Face UV Protection Mask for Men Women",Sports & Fitness,"winter,sports,recreation,winter,sports,skiing",be374dfa-903a-11f0-b7f6-0e087721c0e9,New Campaign,F,"{'start': '20', 'end': '45'}",Bangalore,Karnataka,India,All,All,0.00118,0.0188,500,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '17:00:00'}"
Edelbrock 1499 Carburetor Air Horn Gaskets - Pack of 5,Tools & Hardware,"automotive,performance,parts",cca54554-903a-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '20', 'end': '30'}",All,All,India,All,All,0.00148,0.0274,500,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '7:00:00'}"
"FITOOL Adjustable Storage System 48 Inch, Wall Holders for Tools, Wall Mount Tool Organizer, Garage Organizer, Garden Tool Organizer, Garage Storage",Home & Kitchen,"home,kitchen,home,storage",6119a34a-9033-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '35', 'end': '50'}",All,All,India,All,All,0.00076,0.0320,900,"{'start': '2025-09-12', 'end': '2025-09-13'}","{'start': '23:00:00', 'end': '0:00:00'}"
Wonderworld Puppy Car,Clothing & Accessories,"baby,toys",e9147b10-903a-11f0-b7f6-0e087721c0e9,New Campaign,M,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00091,0.0426,700,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '21:00:00'}"
KeylessOption Keyless Entry Car Remote Start Smart Key Fob for Ford Lincoln M3N5WY8609,Tools & Hardware,"automotive,interior,accessories",f73e54d6-903a-11f0-b7f6-0e087721c0e9,New Campaign,M,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00056,0.0347,300,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '7:00:00'}"
Last Supper By Da Vinci Counted Cross Stitch Kit (16 ct aida),Arts & Crafts,"arts,crafts,needlework",03c67bfc-903b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",Delhi,Delhi,India,All,All,0.00058,0.0145,800,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '2:00:00'}"
"EcoPure EPU2C Basic Carbon Undersink Replacement Filter-Universal Fit, Red/White",Tools & Hardware,"industrial,scientific,filtration",10cb0188-903b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",Jaipur,Rajasthan,India,All,All,0.00147,0.0600,100,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '5:00:00'}"
Replacement Bits for #7 Trim Pre-drilling and Countersinking Tool (item # BDA160),Tools & Hardware,"industrial,scientific,cutting,tools",209171ba-903b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00083,0.0089,300,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '8:00:00'}"
Riverdale Southside Serpents Jughead Jones Allover Print Laptop Backpack School Bag,Computer,"computers,laptop,accessories",2dcd05c4-903b-11f0-b7f6-0e087721c0e9,New Campaign,F,"{'start': '0', 'end': '0'}",Ahmedabad,Gujrat,India,All,All,0.00032,0.0482,200,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '4:00:00'}"
ANIMED 2.25 lb Glucosamine 5000 Equine Supplement Helps Maintain Healthy Cartilage and Joint Function and Flexibility,Home & Kitchen,"pets,horse",3ce8df42-903b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",Indore,Madhya pradesh,India,All,All,0.00142,0.0358,800,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '17:00:00'}"
"Happy Fall Y'all - Basic - Word Stencil - STCL2101 - by StudioR12 … (8"" x 9"")",Arts & Crafts,"a,r,t,s,,,c,r,a,f,t,s,,,s,c,r,a,p,b,o,o,k,i,n,g",b968c9bc-9039-11f0-b7f6-0e087721c0e9,Stop Campaign,F,"{'start': '35', 'end': '50'}",All,All,India,H,All,0.00143,0.0084,500,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '20:00:00'}"
"GSS Designs Lotus Flower Mandala Wall Stencil Template (12x12 Inch) - Yoga Studio Boho Bedroom Decor, Painting Stencils for Wood Wall Furniture Floor Tiles Fabric(SL-062)",Tools & Hardware,"tools,home,paint,walls",5fef04e4-903b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00079,0.0040,500,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '4:00:00'}"
"Differentiated Spelling Practice, Grade 2: Games and Activities for Any Spelling List",Tools & Hardware,"industrial,scientific,science,education",6e1b28ae-903b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,Windows Computer,0.00102,0.0159,600,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '21:00:00'}"
"Pudolla Balaclava Mask, Windproof Ski Face UV Protection Mask for Men Women",Sports & Fitness,"winter,sports,recreation,winter,sports,skiing",be374dfa-903a-11f0-b7f6-0e087721c0e9,Stop Campaign,F,"{'start': '20', 'end': '45'}",Bangalore,Karnataka,India,All,All,0.00118,0.0188,500,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '17:00:00'}"
MIRACASE Car Phone Mount Magnetic Phone Holder Dashboard&Windshield Adjustable Vehicle Phone Stand Universal Compatible with iPhone X Xs Max XR 8 Plus 7 6 Samsung Galaxy S10 9 8 Note 9 8 Edge (MM-018),Electronics,"electronics,vehicle",1be6dc02-9038-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '20', 'end': '30'}",Lucknow,Uttar Pradesh,India,All,All,0.00149,0.0238,200,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '11:00:00'}"
"Command White Hooks, Indoor Use (17066ES) (4)",Tools & Hardware,"industrial,scientific,industrial,hardware",7dfa4440-9035-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00113,0.0278,400,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '23:00:00'}"
elfishgo Corgi Butt Shaped Cushion Round Stuffed Plush Soft Toys Doll 36cm (Pillow),Home & Kitchen,"h,o,m,e,,,k,i,t,c,h,e,n,,,k,i,d,s",ac93cb68-903b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",Kolkata,West Bengal,India,M,All,0.00073,0.0153,400,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '7:00:00'}"
TYC 11-5948-91 Volkswagen Jetta Driver Side Replacement Tail Light Assembly,Tools & Hardware,"automotive,lights,accessories",bc73b5a2-903b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00036,0.0260,500,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '10:00:00'}"
Proforce Equipment Fire Flash,Sports & Fitness,"outdoor,sports,camping,hiking,ping,hiking,camp,kitchen",cdb234ce-903b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '20', 'end': '30'}",All,All,India,All,All,0.00058,0.0318,800,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '7:00:00'}"
oEdRo Rear Tail Light Guards Cover Compatible for 2007-2018 Jeep Wrangler JK Unlimited JK Taillights Brake Light Black Protector - Pair,Tools & Hardware,"automotive,replacement,parts",de43c488-903b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '50', 'end': '60'}",All,All,India,All,All,0.00108,0.0408,800,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '18:00:00'}"
"Amarine-made Double Ended Metal Snaps Plated Trigger Hooks Clips Snap Key Holder Security (2-Pack，4-5/8"")",Tools & Hardware,"t,o,o,l,s,,,h,o,m,e,,,s,t,o,r,a,g,e,,,h,o,m,e,,,o,r,g,a,n,i,z,a,t,i,o,n",1446f026-9039-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '0', 'end': '0'}",Mumbai,Maharashtra,India,All,All,0.00070,0.0054,700,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '14:00:00'}"
"JUST MARRIED Banner Car Decorations - Gold Glitter Just Married Sign Garland for Bridal Shower Decorations, Photo Props and Car Decorations",Home & Kitchen,"home,kitchen,event,party",fed76dd6-9035-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '20', 'end': '30'}",Chennai,Tamil Nadu,India,All,All,0.00093,0.0541,200,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '4:00:00'}"
Touch Screen Digitizer Replacement for Galaxy Tab A 9.7 SM-T550 White,Computer,"computers,tablet,replacement,parts",2031e8d6-9035-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '25', 'end': '35'}",Kolkata,West Bengal,India,All,Android Mobile,0.00036,0.0560,400,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '14:00:00'}"
Last Supper By Da Vinci Counted Cross Stitch Kit (16 ct aida),Arts & Crafts,"arts,crafts,needlework",03c67bfc-903b-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '0', 'end': '0'}",Delhi,Delhi,India,All,All,0.00095,0.0157,600,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '2:00:00'}"
"Candice's Sweety Baby Bath Toys, Animals Water Squirt Toy with Stacking Cups for Infant Baby Shower Bathtime Bathtub Pool Toy",Clothing & Accessories,"baby,toys",2d4263b4-903c-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",Pune,Maharashtra,India,M,All,0.00113,0.0476,200,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '18:00:00'}"
Sony ICFCS15IP 30-Pin iPod/iPhone Speaker Dock (Black) (Discontinued by Manufacturer),Electronics,"electronics,portable,audio,video",2f203222-9039-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",Hyderabad,Telangana,India,All,All,0.00103,0.0419,200,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '0:00:00'}"
Women Squat Proof Nylon Push Up Yoga Pants Scrunch Booty Butt Lifting Seamless Workout Gym Tights Sport Capri Leggings,Sports & Fitness,"sports,exercise,yoga",ded5bef6-9036-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00071,0.0248,200,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '3:00:00'}"
MEDIUM BRISTLES BAMBOO TOOTHBRUSH 100% VEGAN- Biodegradable Recycable Toothbrush with Charcoal Infused (4 pack),Tools & Hardware,"i,n,d,u,s,t,r,i,a,l,,,s,c,i,e,n,t,i,f,i,c,,,p,r,o,f,,,d,e,n,t,a,l,,,s,u,p,p,l,i,e,s",5f9fefe8-903c-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00104,0.0172,200,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '3:00:00'}"
"Taste of the Wild Rocky Mountain Feline Formula, 5 Pounds",Home & Kitchen,"pets,cats",3dffd626-9039-11f0-b7f6-0e087721c0e9,Stop Campaign,F,"{'start': '0', 'end': '0'}",All,All,India,H,All,0.00120,0.0324,500,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '17:00:00'}"
"Blue Ox BX88235 3"" Short Drop Receiver",Tools & Hardware,"automotive,parts",7bf9383e-903c-11f0-b7f6-0e087721c0e9,New Campaign,M,"{'start': '20', 'end': '30'}",Chennai,Tamil Nadu,India,All,All,0.00090,0.0253,200,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '14:00:00'}"
"Mossy Oak Sherpa 2.0 Fleece Lined Camo Hunting Pants for Men, Hunting Clothes",Sports & Fitness,"sports,hunting,fishing,hunting",8869b67a-903c-11f0-b7f6-0e087721c0e9,New Campaign,F,"{'start': '20', 'end': '30'}",Kolkata,West Bengal,India,M,All,0.00039,0.0476,800,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '12:00:00'}"
SEPTLS5078940 - Moldex 8000 Series P100 Filter Disks - 8940,Tools & Hardware,"industrial,scientific,filtration",47b8900a-9038-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '25', 'end': '35'}",Delhi,Delhi,India,All,All,0.00059,0.0429,600,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '20:00:00'}"
"Bison Designs 540A Cap XL Delta Belt, Cappuccino, 46""",Sports & Fitness,"outdoor,sports,camping,hiking,ping,hiking,clothing",a57f770e-903c-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,Macbook,0.00108,0.0422,900,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '9:00:00'}"
HOFISH Men's Outdoor Sports Active Compression Shorts,Sports & Fitness,"sports,exercise,clothing",944b27b4-903a-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00086,0.0565,300,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '5:00:00'}"
oEdRo Rear Tail Light Guards Cover Compatible for 2007-2018 Jeep Wrangler JK Unlimited JK Taillights Brake Light Black Protector - Pair,Tools & Hardware,"automotive,replacement,parts",de43c488-903b-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '50', 'end': '60'}",All,All,India,All,All,0.00108,0.0408,800,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '18:00:00'}"
"Fisherman Pants White Plain Cotton, Pink Striped Cotton",Sports & Fitness,"fitness,other,sports,boxing,dancing,martial,fencing,iceskating",d072482e-903c-11f0-b7f6-0e087721c0e9,New Campaign,M,"{'start': '20', 'end': '45'}",All,All,India,All,Windows Computer,0.00133,0.0531,300,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '6:00:00'}"
Jackson Safety ANSI Class 2 Standard Style Polyester Safety Vest with Silver Reflective,Sports & Fitness,"sports,running,reflective,gear",e1e4f1f6-903c-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '25', 'end': '35'}",Mumbai,Maharashtra,India,All,Android Mobile,0.00119,0.0415,900,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '17:00:00'}"
"Med Spec Ryno Lacer Wrist & Thumb Support, Black Medium Left",Sports & Fitness,"fitness,sports,medicine",e3bdcc04-9038-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '20', 'end': '45'}",All,All,India,All,All,0.00140,0.0120,800,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '6:00:00'}"
"Thorlos TRHXM Max Cushion Trail Hiking Crew Socks, Chestnut, Medium",Sports & Fitness,"outdoor,sports,camping,hiking,ping,hiking,clothing",0011aade-903d-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,Android Mobile,0.00148,0.0548,200,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '1:00:00', 'end': '19:00:00'}"
"Garmin 010-12519-10 Fusion Entertainment Stereoactive Worldwide Application AC Power Adaptor, 12V",Sports & Fitness,"outdoor,sports,camping,hiking,ping,hiking,navigation,electronics",593de4ba-9038-11f0-b7f6-0e087721c0e9,Stop Campaign,M,"{'start': '0', 'end': '0'}",Ahmedabad,Gujrat,India,All,All,0.00089,0.0336,900,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '0:00:00', 'end': '6:00:00'}"
PZLE Mens Boys Bow Tie and Suspenders Set Adjustable Elastic,Clothing & Accessories,"fashion,accessories",1f7052ea-903d-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00059,0.0202,400,"{'start': '2025-09-13', 'end': '2025-09-14'}","{'start': '1:00:00', 'end': '12:00:00'}"
